Entity,Type,PageRank,Community_ID
decline in FVC,Phenotype,9.655825070966374e-05,13
fertility,Phenotype,9.655825070966374e-05,13
gastrointestinal disturbance,Phenotype,9.655825070966374e-05,13
gastrointestinal events,Phenotype,9.655825070966374e-05,13
increase in appetite,Phenotype,9.655825070966374e-05,13
respiratory events,Phenotype,9.655825070966374e-05,13
speech,Phenotype,9.655825070966374e-05,13
sperm production,Phenotype,9.655825070966374e-05,13
digestion,Phenotype,9.654646915103168e-05,13
increased risk,Phenotype,9.654646915103168e-05,13
dyspepsia,Phenotype,9.653665118550497e-05,13
gastro-intestinal problems,Phenotype,9.653665118550497e-05,13
HMFSE,Phenotype,9.651308806824087e-05,13
loss of libido,Phenotype,9.651308806824087e-05,13
pathogenic DYNC1H1 variants,Variant,9.649736981161179e-05,0
RHS,Phenotype,9.649148854408212e-05,13
adherence,Phenotype,9.649148854408212e-05,13
developing human fetus,Phenotype,9.649148854408212e-05,13
fatigue and weakness,Phenotype,9.649148854408212e-05,13
leukocytoclastic vasculitis,Phenotype,9.649148854408212e-05,13
male fertility,Phenotype,9.649148854408212e-05,13
mental retardation,Phenotype,9.641587221401685e-05,0
H3822P,Variant,9.64005914144678e-05,0
R1962C,Variant,9.64005914144678e-05,0
autosomal dominant mental retardation syndrome 13,Disease,9.639719568123469e-05,0
autosomal dominant congenital spinal muscular atrophy,Disease,9.638870634815188e-05,0
brain morphology abnormalities,Phenotype,9.638870634815188e-05,0
decreased methylation of CpG islands within exon 37,Phenotype,9.638870634815188e-05,0
dynamic protein,Protein,9.638870634815188e-05,0
microtubule motor protein,Protein,9.638870634815188e-05,0
nonsyndromic retinitis pigmentosa,Phenotype,9.638870634815188e-05,0
p.G807S,Variant,9.638870634815188e-05,0
p.P776L,Variant,9.638870634815188e-05,0
p.Y1109D,Variant,9.638870634815188e-05,0
peripheral neuronal dysfunction,Phenotype,9.638870634815188e-05,0
short-rib polydactyly syndrome type III,Phenotype,9.638870634815188e-05,0
reductions in lower limb strength,Phenotype,9.638191488168564e-05,0
developmental epileptic encephalopathy,Phenotype,9.637682128183596e-05,0
CMT,Disease,9.637002981536971e-05,0
DYNC1H1 protein,Protein,9.637002981536971e-05,0
early-onset epilepsy,Phenotype,9.637002981536971e-05,0
missense variants in the linker domain,Variant,9.637002981536971e-05,0
spinal deformity (lumbar hemivertebrae),Phenotype,9.637002981536971e-05,0
Arg162Cys,Variant,9.636390823593577e-05,0
BICD2_R747C,Variant,9.636390823593577e-05,0
p.Asn546del,Variant,9.636390823593577e-05,0
general growth retardation,Phenotype,9.63615404822869e-05,0
severe atrophy and fatty infiltration of leg muscles,Phenotype,9.63615404822869e-05,0
BICD2 missense variant,Variant,9.635233823986491e-05,0
BICD2 protein,Protein,9.635233823986491e-05,0
Bicaudal D2,Protein,9.635233823986491e-05,0
HSP,Disease,9.635233823986491e-05,0
R747C,Variant,9.635233823986491e-05,0
autosomal dominant lower extremity-predominant SMA type 2,Disease,9.635233823986491e-05,0
p.(Leu198Pro),Variant,9.635233823986491e-05,0
chronic neurogenic impairment of the lower extremities,Phenotype,9.634965541597099e-05,0
hereditary mental retardation with cortical neural migration defects,Phenotype,9.634965541597099e-05,0
mental retardation with cortical malformations,Phenotype,9.634965541597099e-05,0
neuronal migration defects,Phenotype,9.634965541597099e-05,0
BICD2 variant,Variant,9.633415681746783e-05,0
F743I,Variant,9.633415681746783e-05,0
abnormal BICD2 accumulation,Phenotype,9.633415681746783e-05,0
camptodactyly,Phenotype,9.633415681746783e-05,0
chronic myopathy,Phenotype,9.633415681746783e-05,0
distal paresis,Phenotype,9.633415681746783e-05,0
dynein,Protein,9.633415681746783e-05,0
secretory cargo flow,Phenotype,9.633415681746783e-05,0
impairment of Golgi integrity,Phenotype,9.632589253456006e-05,0
vesicle pathology,Phenotype,9.632589253456006e-05,0
ankle contractures,Phenotype,9.63143225384892e-05,0
congenital foot contractures,Phenotype,9.63143225384892e-05,0
fat deposition in most thigh muscles,Phenotype,9.63143225384892e-05,0
slowly progressive weakness of the shoulder girdle,Phenotype,9.63143225384892e-05,0
DYNC1H1,Gene,9.629614111609213e-05,0
congenital dislocation of the hips,Phenotype,9.629614111609213e-05,0
distal corticospinal tract degeneration,Phenotype,9.629614111609213e-05,0
dysmorphic facial features,Phenotype,9.629614111609213e-05,0
neuropathic features,Phenotype,9.629614111609213e-05,0
pseudomyopathic features,Phenotype,9.629614111609213e-05,0
small-fiber neuropathy,Phenotype,9.625812541471643e-05,0
sensory impairment,Phenotype,9.622010971334072e-05,0
pulmonary stability,Phenotype,9.602055347082593e-05,13
full oral nutrition,Phenotype,9.601935427925023e-05,13
transaminitis,Phenotype,9.600256559719051e-05,13
independent standing,Phenotype,9.600016721403913e-05,13
intravenous administration,Phenotype,9.599537044773636e-05,13
Children's Hospital of Philadelphia Infant Test of Neuromuscular Disorders,Phenotype,9.599417125616066e-05,13
functional independent sitting,Phenotype,9.599417125616066e-05,13
quality-adjusted survival,Phenotype,9.599417125616066e-05,13
transient fever,Phenotype,9.599417125616066e-05,13
communication ability,Phenotype,9.599177287300928e-05,13
regression in motor abilities,Phenotype,9.599177287300928e-05,13
human SMN transgene,Gene,9.59881752982822e-05,13
intravenous,Phenotype,9.59881752982822e-05,13
presymptomatic infants,Phenotype,9.59881752982822e-05,13
abnormalities in liver function-related parameters,Phenotype,9.59857769151308e-05,13
blood lactate dehydrogenase increase,Phenotype,9.59857769151308e-05,13
bulbar or respiratory function,Phenotype,9.59857769151308e-05,13
health status,Phenotype,9.59857769151308e-05,13
hepatitis,Phenotype,9.59857769151308e-05,13
hyperthermia,Phenotype,9.59857769151308e-05,13
intravenous injection,Phenotype,9.59857769151308e-05,13
motor milestone outcomes,Phenotype,9.59857769151308e-05,13
myocarditis,Phenotype,9.59857769151308e-05,13
rolling over,Phenotype,9.59857769151308e-05,13
tracheostomy with a ventilator,Phenotype,9.59857769151308e-05,13
SMA treatment-related pharmacy costs,Phenotype,9.598337853197942e-05,13
body weight maintenance,Phenotype,9.598098014882804e-05,13
liver-related adverse events,Phenotype,9.598098014882804e-05,13
glycosuria,Phenotype,9.597738257410096e-05,13
hematuria,Phenotype,9.597738257410096e-05,13
hypertransaminasaemia,Phenotype,9.597738257410096e-05,13
standing with assistance,Phenotype,9.597738257410096e-05,13
elevation of liver function tests,Phenotype,9.597498419094958e-05,13
acute liver dysfunction,Phenotype,9.59725858077982e-05,13
alloimmune hemolytic disease of the newborn,Phenotype,9.59725858077982e-05,13
clinical picture,Phenotype,9.59725858077982e-05,13
decreased appetite/refusal to feed,Phenotype,9.59725858077982e-05,13
decreased platelet count,Phenotype,9.59725858077982e-05,13
free of permanent ventilation,Phenotype,9.59725858077982e-05,13
increase of body temperature,Phenotype,9.59725858077982e-05,13
increased regurgitation/vomiting,Phenotype,9.59725858077982e-05,13
inflammatory gene expression,Phenotype,9.59725858077982e-05,13
language ability,Phenotype,9.59725858077982e-05,13
mild neutropenia,Phenotype,9.59725858077982e-05,13
mononuclear cell inflammation,Phenotype,9.59725858077982e-05,13
nausea,Phenotype,9.59725858077982e-05,13
platelet drop,Phenotype,9.59725858077982e-05,13
progression of spinal muscular atrophy,Phenotype,9.59725858077982e-05,13
rapid age-appropriate achievement of motor milestones,Phenotype,9.59725858077982e-05,13
standing alone,Phenotype,9.59725858077982e-05,13
trouble swallowing,Phenotype,9.59725858077982e-05,13
use of oxygen or a breathing machine for more than 16 h,Phenotype,9.59725858077982e-05,13
walking alone,Phenotype,9.59725858077982e-05,13
acute viral symptoms,Phenotype,9.596658984991972e-05,13
asymptomatic hepatotoxicity,Phenotype,9.596658984991972e-05,13
high cost,Phenotype,9.596658984991972e-05,13
ventilator-free intervals,Phenotype,9.596658984991972e-05,13
weaned from non-invasive positive pressure ventilation,Phenotype,9.596419146676833e-05,13
airway secretions,Phenotype,9.595819550888986e-05,13
antibiotic dependency,Phenotype,9.595819550888986e-05,13
cognitive functioning,Phenotype,9.595819550888986e-05,13
efficacy of therapy,Phenotype,9.595819550888986e-05,13
elevated AST or ALT,Phenotype,9.595819550888986e-05,13
gliosis,Phenotype,9.595819550888986e-05,13
global survival,Phenotype,9.595819550888986e-05,13
heart rhythm alterations,Phenotype,9.595819550888986e-05,13
hepatic cytolysis,Phenotype,9.595819550888986e-05,13
immunosuppression,Phenotype,9.595819550888986e-05,13
mononuclear cell infiltrates,Phenotype,9.595819550888986e-05,13
night-time ventilation,Phenotype,9.595819550888986e-05,13
nutritional outcome,Phenotype,9.595819550888986e-05,13
off-target toxicities,Phenotype,9.595819550888986e-05,13
outcomes in treated patients,Phenotype,9.595819550888986e-05,13
patient mobility scores,Phenotype,9.595819550888986e-05,13
physicians,Phenotype,9.595819550888986e-05,13
swallowing safety,Phenotype,9.595819550888986e-05,13
vomiting or loss of appetite,Phenotype,9.595819550888986e-05,13
Hemophagocytic lymphohistiocytosis,Phenotype,9.594500440155723e-05,13
IL1B,Gene,9.594500440155723e-05,13
RNF19B,Gene,9.594500440155723e-05,13
elevated bilirubin,Phenotype,9.594500440155723e-05,13
high prothrombin time,Phenotype,9.594500440155723e-05,13
hospitalization,Phenotype,9.594500440155723e-05,13
increase of monocytes,Phenotype,9.594500440155723e-05,13
insufficient therapeutic effects,Phenotype,9.594500440155723e-05,13
respiratory hospitalizations,Phenotype,9.594500440155723e-05,13
safety concerns,Phenotype,9.594500440155723e-05,13
subclinical myocardial dysfunction,Phenotype,9.594500440155723e-05,13
surgery,Phenotype,9.594500440155723e-05,13
ventilation time,Phenotype,9.594500440155723e-05,13
DRG inflammation,Phenotype,9.593061410264893e-05,13
early drug administration,Phenotype,9.593061410264893e-05,13
responsive proteins,Protein,9.593061410264893e-05,13
vomiting after infusion,Phenotype,9.593061410264893e-05,13
GLS decrease,Phenotype,9.591742299531629e-05,13
cardiac adverse events,Phenotype,9.591742299531629e-05,13
decreased appetite,Phenotype,9.591742299531629e-05,13
decreased platelets,Phenotype,9.591742299531629e-05,13
increased hepatic laboratory values,Phenotype,9.591742299531629e-05,13
neuronal stress,Phenotype,9.591742299531629e-05,13
treatment-related adverse events,Phenotype,9.591742299531629e-05,13
thrombocytopaenia,Phenotype,9.581669090295806e-05,13
0SMN1/1SMN2 genotype,Variant,9.501683012197058e-05,2
1.4 Mb de novo deletion encompassing SMN1 and SMN2,Variant,9.501683012197058e-05,1
10H-phenothiazine,Drug,9.501683012197058e-05,3
14-3-3 zeta/delta,Protein,9.501683012197058e-05,5
19,Drug,9.501683012197058e-05,1
2'-MOE mesyl oligonucleotide,Drug,9.501683012197058e-05,6
"2,4-diaminoquinazolines",Drug,9.501683012197058e-05,7
25-OH vitamin D(3),Drug,9.501683012197058e-05,8
2F RNA modification,Drug,9.501683012197058e-05,9
3 or 4 copies of the gene,Variant,9.501683012197058e-05,7
"3,4-DAP",Drug,9.501683012197058e-05,6
3-methyladenine,Drug,9.501683012197058e-05,10
31-phosphorus magnetic resonance spectroscopy,Drug,9.501683012197058e-05,11
3UP8i,Drug,9.501683012197058e-05,6
4-AP,Drug,9.501683012197058e-05,10
4-aminopyridine,Drug,9.501683012197058e-05,3
4PBA,Drug,9.501683012197058e-05,1
5-AzaC,Drug,9.501683012197058e-05,12
"7',5'-alpha-bc-DNA",Drug,9.501683012197058e-05,9
8D3130-ASO,Drug,9.501683012197058e-05,16
9a,Drug,9.501683012197058e-05,1
A1/A1,Variant,9.501683012197058e-05,16
A15/283,Drug,9.501683012197058e-05,17
AAV capsid serotypes,Drug,9.501683012197058e-05,8
AAV gene therapy,Drug,9.501683012197058e-05,1
AAV therapy,Drug,9.501683012197058e-05,9
AAV-DOK7,Drug,9.501683012197058e-05,6
AAV1-IGF-1,Drug,9.501683012197058e-05,6
AAV1-follistatin,Drug,9.501683012197058e-05,0
AAV8-Klf15,Drug,9.501683012197058e-05,6
AAV9-ASAH1 gene therapy,Drug,9.501683012197058e-05,18
AAV9-Ab,Protein,9.501683012197058e-05,13
AAV9-GFP,Drug,9.501683012197058e-05,5
AAV9-IGHMBP2,Drug,9.501683012197058e-05,5
AAV9-PLS3,Drug,9.501683012197058e-05,6
AAV9-SMN gene therapy,Drug,9.501683012197058e-05,10
AAV9-Stmn2,Drug,9.501683012197058e-05,6
AAV9-UBA1,Drug,9.501683012197058e-05,2
AAV9-albumin-SMN,Drug,9.501683012197058e-05,17
AAV9-binding antibody titer >1:50,Phenotype,9.501683012197058e-05,21
AAV9-coSMN1,Drug,9.501683012197058e-05,22
AAV9-hcoSMN,Drug,9.501683012197058e-05,6
AAV9-shSmn,Drug,9.501683012197058e-05,5
AAV9-synapsin-SMN,Drug,9.501683012197058e-05,6
AAV9.SMN (Zolgensma),Drug,9.501683012197058e-05,5
AAVhu68,Drug,9.501683012197058e-05,13
ABCA3,Gene,9.501683012197058e-05,9
AC,Protein,9.501683012197058e-05,0
ACHE,Gene,9.501683012197058e-05,9
ACKR3,Gene,9.501683012197058e-05,9
ACO2,Gene,9.501683012197058e-05,0
AChR,Protein,9.501683012197058e-05,3
ADAM17,Gene,9.501683012197058e-05,9
ADAM19,Gene,9.501683012197058e-05,9
ADRA1D,Gene,9.501683012197058e-05,9
ADRA2B,Gene,9.501683012197058e-05,9
AG1024,Drug,9.501683012197058e-05,17
AGAP5,Gene,9.501683012197058e-05,9
AGTPBP1,Gene,9.501683012197058e-05,10
AICAR,Drug,9.501683012197058e-05,2
AIFM1,Protein,9.501683012197058e-05,24
ALDH5A1,Gene,9.501683012197058e-05,9
ALS-causative mutation in FUS,Variant,9.501683012197058e-05,26
AMIGO1,Gene,9.501683012197058e-05,8
AMPK,Protein,9.501683012197058e-05,9
AMPK activation,Phenotype,9.501683012197058e-05,9
AMPK-p38-PGC-1alpha axis,Protein,9.501683012197058e-05,1
AN9,Drug,9.501683012197058e-05,6
ANTXR1,Protein,9.501683012197058e-05,27
ANXA2,Protein,9.501683012197058e-05,9
AONs,Drug,9.501683012197058e-05,1
AOPEP,Gene,9.501683012197058e-05,9
APB CMAP,Phenotype,9.501683012197058e-05,8
APOA1,Gene,9.501683012197058e-05,9
APOE,Gene,9.501683012197058e-05,9
AR,Gene,9.501683012197058e-05,2
ARF1,Gene,9.501683012197058e-05,19
ARHGAP22,Gene,9.501683012197058e-05,23
ARSB,Protein,9.501683012197058e-05,19
ASAH-1,Gene,9.501683012197058e-05,0
ASAH1,Gene,9.501683012197058e-05,0
ASAH1 mutations,Variant,9.501683012197058e-05,0
ASC-EVs,Drug,9.501683012197058e-05,24
ASO drugs,Drug,9.501683012197058e-05,9
ASO therapy,Drug,9.501683012197058e-05,9
ASO-10-27,Drug,9.501683012197058e-05,9
ASO-NUS,Drug,9.501683012197058e-05,1
ASO-P1,Drug,9.501683012197058e-05,1
ASOs and HDAC6 inhibition,Drug,9.501683012197058e-05,8
ATF3,Gene,9.501683012197058e-05,29
ATLAS 2030 exoskeleton,Drug,9.501683012197058e-05,8
ATP2A1,Gene,9.501683012197058e-05,9
ATP7A,Gene,9.501683012197058e-05,2
AVXS-101,Drug,9.501683012197058e-05,13
Acetazolamide,Drug,9.501683012197058e-05,0
Agena iPLEX SMA assay,Drug,9.501683012197058e-05,9
Agent Orange,Drug,9.501683012197058e-05,9
Air stacking,Drug,9.501683012197058e-05,8
Alberta Infant Motor Scale,Phenotype,9.501683012197058e-05,9
Aldh1a2,Gene,9.501683012197058e-05,17
Aldh4,Gene,9.501683012197058e-05,30
Allogeneic adipose stem cells,Drug,9.501683012197058e-05,9
Alu insertion,Variant,9.501683012197058e-05,1
Alu repeats,Variant,9.501683012197058e-05,1
Alu sequences,Gene,9.501683012197058e-05,1
Anaerofilum,Gene,9.501683012197058e-05,9
Anthrapyrazolone,Drug,9.501683012197058e-05,31
Anti-N1,Drug,9.501683012197058e-05,1
Antisense treatment to SMN2 intron7-splicing silencer,Drug,9.501683012197058e-05,1
ApoE (141-150) peptide,Protein,9.501683012197058e-05,6
Artemin,Protein,9.501683012197058e-05,6
Astrocytic dysfunction,Phenotype,9.501683012197058e-05,17
Atp7a deletion,Variant,9.501683012197058e-05,3
Azithromycin,Drug,9.501683012197058e-05,7
B-Raf,Protein,9.501683012197058e-05,5
B4GAT1,Gene,9.501683012197058e-05,9
BA3G,Drug,9.501683012197058e-05,6
BACE1,Gene,9.501683012197058e-05,9
BAHCC1,Gene,9.501683012197058e-05,33
BAPTA,Drug,9.501683012197058e-05,34
BAX,Gene,9.501683012197058e-05,9
BAZ1B,Gene,9.501683012197058e-05,9
BCAA supplementation,Drug,9.501683012197058e-05,13
BCDetection,Drug,9.501683012197058e-05,9
BCL2 interacting protein 3,Protein,9.501683012197058e-05,7
BICD2 loss from muscles,Variant,9.501683012197058e-05,35
BICD2 mutants,Variant,9.501683012197058e-05,9
BICD2 mutations,Variant,9.501683012197058e-05,0
BICD2 variant (c.2108C>T),Variant,9.501683012197058e-05,0
BIO101,Drug,9.501683012197058e-05,7
BIPAP,Drug,9.501683012197058e-05,15
BMAD,Phenotype,9.501683012197058e-05,9
BMC,Phenotype,9.501683012197058e-05,9
BMI,Phenotype,9.501683012197058e-05,8
BNT162b2 vaccine,Drug,9.501683012197058e-05,9
BOTOX,Drug,9.501683012197058e-05,6
BPP-PMO,Drug,9.501683012197058e-05,7
Balloon dilation therapy,Drug,9.501683012197058e-05,16
Bap1,Protein,9.501683012197058e-05,0
BicD2 F743I,Variant,9.501683012197058e-05,36
Bicd2 knockout,Variant,9.501683012197058e-05,37
Bicd2 knockout in muscle,Variant,9.501683012197058e-05,38
Bilateral cryptorchidism,Phenotype,9.501683012197058e-05,9
Bipolar system,Drug,9.501683012197058e-05,8
Birc5,Gene,9.501683012197058e-05,39
Blake's pouch cyst,Phenotype,9.501683012197058e-05,9
Botulinum toxin,Drug,9.501683012197058e-05,2
Breathing and Voice,Phenotype,9.501683012197058e-05,9
Brucea javanica,Drug,9.501683012197058e-05,8
Bruceine D,Drug,9.501683012197058e-05,8
Bungarotoxin,Drug,9.501683012197058e-05,6
Butyrate (BA),Drug,9.501683012197058e-05,1
C (+/+),Variant,9.501683012197058e-05,16
C (+/+)/Tia1 (-/-),Variant,9.501683012197058e-05,17
C/C-allele mice,Phenotype,9.501683012197058e-05,40
C16orf89,Gene,9.501683012197058e-05,9
C1orf194,Gene,9.501683012197058e-05,0
C1q,Protein,9.501683012197058e-05,41
C1q inhibition,Drug,9.501683012197058e-05,42
C2C12 conditioned media,Drug,9.501683012197058e-05,24
C3,Gene,9.501683012197058e-05,9
C5-C7 anterior cervical discectomy and fusion,Drug,9.501683012197058e-05,10
C9orf72,Gene,9.501683012197058e-05,16
CA2,Gene,9.501683012197058e-05,8
CAD,Phenotype,9.501683012197058e-05,16
CAPN1,Protein,9.501683012197058e-05,0
CAPN7,Protein,9.501683012197058e-05,17
CARD8,Gene,9.501683012197058e-05,16
CARM1,Protein,9.501683012197058e-05,7
CASFx,Protein,9.501683012197058e-05,7
CASMA,Drug,9.501683012197058e-05,1
CASR,Gene,9.501683012197058e-05,9
CAT,Gene,9.501683012197058e-05,1
CBP,Protein,9.501683012197058e-05,17
CCL5,Gene,9.501683012197058e-05,24
CCN1,Gene,9.501683012197058e-05,9
CD44,Protein,9.501683012197058e-05,9
CDC42,Protein,9.501683012197058e-05,9
CDK2AP1,Gene,9.501683012197058e-05,9
CDK4/6 inhibitor,Drug,9.501683012197058e-05,10
CELF5,Gene,9.501683012197058e-05,17
CERS1,Gene,9.501683012197058e-05,0
CG2941,Gene,9.501683012197058e-05,17
CGRP,Protein,9.501683012197058e-05,8
CHAT,Gene,9.501683012197058e-05,23
CHCHD10,Protein,9.501683012197058e-05,19
CHCHD10 p.G66V,Variant,9.501683012197058e-05,10
CHCHD2,Protein,9.501683012197058e-05,9
CHD4,Gene,9.501683012197058e-05,16
CHI3L1,Gene,9.501683012197058e-05,9
CHKA,Gene,9.501683012197058e-05,9
CHKB,Gene,9.501683012197058e-05,9
CHM,Gene,9.501683012197058e-05,9
CHOP-ATEND,Phenotype,9.501683012197058e-05,9
CHRM2,Gene,9.501683012197058e-05,9
CK-2127107,Drug,9.501683012197058e-05,9
CK2,Protein,9.501683012197058e-05,10
CK2 inhibitors,Drug,9.501683012197058e-05,13
CLR-1,Protein,9.501683012197058e-05,43
CMC,Phenotype,9.501683012197058e-05,9
CMPK1,Gene,9.501683012197058e-05,9
CMT2CC,Disease,9.501683012197058e-05,9
CMV infection,Disease,9.501683012197058e-05,9
CNTF,Protein,9.501683012197058e-05,6
CNTN1,Gene,9.501683012197058e-05,9
CNTN5,Protein,9.501683012197058e-05,27
COL1A2,Protein,9.501683012197058e-05,13
COL6A3,Protein,9.501683012197058e-05,0
CORO1C,Protein,9.501683012197058e-05,16
CORO1C overexpression,Protein,9.501683012197058e-05,45
COX assembly genes,Gene,9.501683012197058e-05,9
COX5A,Gene,9.501683012197058e-05,9
COX8A,Gene,9.501683012197058e-05,9
CPOX,Gene,9.501683012197058e-05,9
CRISPR,Drug,9.501683012197058e-05,9
CRISPR-Cas9,Drug,9.501683012197058e-05,0
CRISPR-Cas9 based homology-independent targeted integration,Drug,9.501683012197058e-05,9
CRISPR/Cpf1,Drug,9.501683012197058e-05,0
CSA,Phenotype,9.501683012197058e-05,16
CSF Alphabeta42,Protein,9.501683012197058e-05,19
CSF NFL,Protein,9.501683012197058e-05,9
CSF pNFH,Protein,9.501683012197058e-05,9
CSF2,Gene,9.501683012197058e-05,9
CSP duration,Phenotype,9.501683012197058e-05,8
CT-guided transforaminal access,Phenotype,9.501683012197058e-05,47
CTB-SAP,Drug,9.501683012197058e-05,9
CTRP3,Protein,9.501683012197058e-05,17
CTSB,Protein,9.501683012197058e-05,17
CTSD,Gene,9.501683012197058e-05,9
CTSL,Protein,9.501683012197058e-05,17
CXCL12,Protein,9.501683012197058e-05,9
CYP3A,Gene,9.501683012197058e-05,13
CYP3A4,Gene,9.501683012197058e-05,18
Cas12a,Protein,9.501683012197058e-05,9
Cas14a1,Protein,9.501683012197058e-05,1
Cas9/sgRNA targeting ISS-N1,Drug,9.501683012197058e-05,1
Caspase-1,Protein,9.501683012197058e-05,9
Catabacter,Gene,9.501683012197058e-05,9
Caz,Gene,9.501683012197058e-05,48
Cdk5,Protein,9.501683012197058e-05,10
Chl1,Gene,9.501683012197058e-05,3
Chodl,Gene,9.501683012197058e-05,23
Chp1-ASO4,Drug,9.501683012197058e-05,6
Clarke's column neurons,Phenotype,9.501683012197058e-05,9
Combined treatment (nusinersen-like ASO + VPA),Drug,9.501683012197058e-05,6
Compound 2,Drug,9.501683012197058e-05,1
Compound 26,Drug,9.501683012197058e-05,1
Copa,Gene,9.501683012197058e-05,9
CpG unit nt +938,Variant,9.501683012197058e-05,49
CpG unit nt -290/-288/-285,Variant,9.501683012197058e-05,7
Cpg15,Gene,9.501683012197058e-05,9
Cplx2,Gene,9.501683012197058e-05,24
Crabp1,Gene,9.501683012197058e-05,9
CuidAME,Drug,9.501683012197058e-05,9
Cx43,Protein,9.501683012197058e-05,50
D-JNKI1,Drug,9.501683012197058e-05,18
D-aspartate,Drug,9.501683012197058e-05,9
D-serine,Phenotype,9.501683012197058e-05,51
D156844,Drug,9.501683012197058e-05,7
D5S351,Variant,9.501683012197058e-05,9
DAQ-DcpSi,Drug,9.501683012197058e-05,7
DCP2,Gene,9.501683012197058e-05,52
DDIT3,Gene,9.501683012197058e-05,9
DES,Gene,9.501683012197058e-05,9
DG9-PMO,Drug,9.501683012197058e-05,6
DG9-conjugated PMOs,Drug,9.501683012197058e-05,2
DHTKD1,Gene,9.501683012197058e-05,9
DHX9,Protein,9.501683012197058e-05,1
DMA,Drug,9.501683012197058e-05,8
DMD,Gene,9.501683012197058e-05,51
DMTs,Drug,9.501683012197058e-05,53
DNA methylation,Phenotype,9.501683012197058e-05,9
DNAJB2,Gene,9.501683012197058e-05,0
DNAJB2 deletion,Variant,9.501683012197058e-05,10
DNAJB4,Gene,9.501683012197058e-05,9
DNTT,Gene,9.501683012197058e-05,9
DOK7,Protein,9.501683012197058e-05,9
DROSHA,Gene,9.501683012197058e-05,6
DTI,Phenotype,9.501683012197058e-05,8
DYNC1H1 c.[345-89A>G],Variant,9.501683012197058e-05,9
DYNC1H1 variants,Variant,9.501683012197058e-05,0
Dacinostat,Drug,9.501683012197058e-05,7
Delta7,Variant,9.501683012197058e-05,9
Delta7 SMN transcript,Variant,9.501683012197058e-05,9
Down Syndrome mosaicism,Disease,9.501683012197058e-05,9
Drosophila,Gene,9.501683012197058e-05,9
Drosophila Smn,Gene,9.501683012197058e-05,9
E1(MOv11),Drug,9.501683012197058e-05,6
E134K mutation,Variant,9.501683012197058e-05,16
E3%,Phenotype,9.501683012197058e-05,8
E365del,Variant,9.501683012197058e-05,10
E64d,Drug,9.501683012197058e-05,9
EIM,Phenotype,9.501683012197058e-05,6
EIM 50 kHz phase,Phenotype,9.501683012197058e-05,9
EIPA,Drug,9.501683012197058e-05,1
EMG,Phenotype,9.501683012197058e-05,56
ENTPD2,Protein,9.501683012197058e-05,19
EONIS SCID-SMA real-time PCR assay kit,Drug,9.501683012197058e-05,9
EP300,Gene,9.501683012197058e-05,9
ER stress inhibitor,Drug,9.501683012197058e-05,25
ERCC2,Gene,9.501683012197058e-05,9
ERCC3,Gene,9.501683012197058e-05,9
ERK MAPK,Protein,9.501683012197058e-05,3
ERS,Phenotype,9.501683012197058e-05,9
EV-associated proteins,Protein,9.501683012197058e-05,8
EXG001-307,Drug,9.501683012197058e-05,6
Elavl4,Gene,9.501683012197058e-05,9
Enorma,Gene,9.501683012197058e-05,9
EphA4,Protein,9.501683012197058e-05,17
Etv5b,Protein,9.501683012197058e-05,17
ExSpe U1,Drug,9.501683012197058e-05,7
ExSpeU1,Drug,9.501683012197058e-05,6
FAIM-L,Protein,9.501683012197058e-05,24
FDB-2/3 muscles,Phenotype,9.501683012197058e-05,52
FECH,Protein,9.501683012197058e-05,9
FEF75,Phenotype,9.501683012197058e-05,16
FENDRR,Gene,9.501683012197058e-05,9
FFP amplitude,Phenotype,9.501683012197058e-05,8
FGF21,Protein,9.501683012197058e-05,8
FGFR3,Gene,9.501683012197058e-05,9
FHL1,Protein,9.501683012197058e-05,9
FLAD1,Gene,9.501683012197058e-05,12
FLNC,Gene,9.501683012197058e-05,0
FMO3,Gene,9.501683012197058e-05,13
FOXO3,Gene,9.501683012197058e-05,9
FST,Gene,9.501683012197058e-05,9
FUS/TLS,Protein,9.501683012197058e-05,17
FUS/TLS mutation,Variant,9.501683012197058e-05,18
FUT1,Gene,9.501683012197058e-05,9
FUT5 variant c.[1001A > G],Variant,9.501683012197058e-05,9
FVB-nmd,Phenotype,9.501683012197058e-05,6
FVC% predicted,Phenotype,9.501683012197058e-05,13
FVT1,Gene,9.501683012197058e-05,9
FXR,Protein,9.501683012197058e-05,10
FZD4 deletion,Variant,9.501683012197058e-05,1
Fas,Protein,9.501683012197058e-05,17
Fas3,Gene,9.501683012197058e-05,45
Fasn,Gene,9.501683012197058e-05,57
Fasudil,Drug,9.501683012197058e-05,5
Fc-TWEAK,Drug,9.501683012197058e-05,13
Feeding,Phenotype,9.501683012197058e-05,9
FoxO,Gene,9.501683012197058e-05,10
Free Aspire,Drug,9.501683012197058e-05,2
Frisingicoccus,Gene,9.501683012197058e-05,9
G418,Drug,9.501683012197058e-05,9
G66V mutant CHCHD10,Protein,9.501683012197058e-05,58
GABAergic neurotransmission,Phenotype,9.501683012197058e-05,17
GAP43,Protein,9.501683012197058e-05,9
GAPDH,Protein,9.501683012197058e-05,9
GAR-2,Protein,9.501683012197058e-05,52
GARS1,Gene,9.501683012197058e-05,0
GCC insertion polymorphism,Variant,9.501683012197058e-05,1
GCG,Gene,9.501683012197058e-05,9
GDF15,Protein,9.501683012197058e-05,10
